order_id_vtex,transaction_id_ga4,date,item_id,sku,nome_produto_vtex,categoria,marca,quantidade,receita_produto,frete,receita_total,forma_pagamento,status_pedido,cupom_aplicado
ORD-20250109-00328,T-20250109-00328,2025-01-09,5808,SKU-FER-00209,"Esmerilhadeira Tramontina Profissional 4 1/2"" 850W Grafite",Ferramentas,Tramontina,1,267.68,28.41,296.09,pix,faturado,
ORD-20250103-00228,T-20250103-00228,2025-01-03,5604,SKU-FER-00005,"Serra Circular Bosch GSB 1400W 7 1/4""",Ferramentas,Bosch,1,340.5,0.0,340.5,boleto,faturado,
ORD-20250123-00130,T-20250123-00130,2025-01-23,1572,SKU-CLI-00573,Ventilador de Coluna Elgin Hi-Wall 50cm Grafite,Climatização,Elgin,2,4424.46,5.57,4430.03,pix,entregue,
ORD-20250224-00183,T-20250224-00183,2025-02-24,1271,SKU-CLI-00272,Ventilador de Coluna LG Art Cool 50cm Preto 220V,Climatização,LG,3,5493.39,0.0,5493.39,credit_card,faturado,
ORD-20250115-X0865,,2025-01-15,2355,SKU-ELE-00556,Freezer Vertical LG Dual Inverter Voice 300L Grafite,Eletrodomésticos,LG,1,1734.94,0.0,1734.94,pix,faturado,SIM
ORD-20250115-00124,T-20250115-00124,2025-01-15,2805,SKU-TVA-00006,Soundbar Philco Hit 180W Prata,"TV, Áudio e Vídeo",Philco,1,964.57,60.99,1025.56,credit_card,faturado,SIM
ORD-20250113-X1087,,2025-01-13,5249,SKU-ILU-00050,Lustre Pendente Taschibra LED LED Integrado Grafite,Iluminação,Taschibra,2,197.67,12.46,210.13,pix,faturado,SIM
ORD-20250121-00171,T-20250121-00171,2025-01-21,2296,SKU-ELE-00497,Aspirador de Pó LG Dual Inverter 1200W Inox,Eletrodomésticos,LG,1,1933.68,0.0,1933.68,credit_card,faturado,
ORD-20250222-00106,T-20250222-00106,2025-02-22,2325,SKU-ELE-00526,Micro-ondas LG ThinQ 34L Grafite,Eletrodomésticos,LG,2,1500.11,0.0,1500.11,credit_card,faturado,
ORD-20250228-00211,T-20250228-00211,2025-02-28,1833,SKU-ELE-00034,Freezer Horizontal Brastemp Gourmand 534L,Eletrodomésticos,Brastemp,1,2121.04,0.0,2121.04,credit_card,faturado,
ORD-20250117-00136,T-20250117-00136,2025-01-17,3895,SKU-ESP-00496,Bicicleta Ergométrica Gallant Pro Spinning Branco,Esporte e Lazer,Gallant,2,2913.54,0.0,2913.54,pix,faturado,
ORD-20250105-00122,T-20250105-00122,2025-01-05,4469,SKU-MOV-00370,Escrivaninha Caemmun Lord Gamer em L Prata,Móveis,Caemmun,1,1389.18,0.0,1389.18,credit_card,faturado,
ORD-20250210-00076,T-20250210-00076,2025-02-10,1886,SKU-ELE-00087,Aspirador de Pó Brastemp Frost Free Vertical sem Fio Grafite,Eletrodomésticos,Brastemp,1,2819.27,0.0,2819.27,credit_card,faturado,
ORD-20250125-00043,T-20250125-00043,2025-01-25,1535,SKU-CLI-00536,Ar Condicionado Portátil Elgin Eco Inverter 14000 BTUs Cinza,Climatização,Elgin,1,2055.51,0.0,2055.51,credit_card,faturado,
ORD-20250124-00112,T-20250124-00112,2025-01-24,1297,SKU-CLI-00298,Ventilador de Torre Samsung EcoBubble 40cm Grafite,Climatização,Samsung,2,4810.35,0.0,4810.35,pix,faturado,
ORD-20250128-00089,T-20250128-00089,2025-01-28,1016,SKU-CLI-00017,Desumidificador LG Dual Inverter 30L/dia Preto,Climatização,LG,1,2209.65,0.0,2209.65,debit_card,cancelado,SIM
ORD-20250109-00091,T-20250109-00091,2025-01-09,2510,SKU-ELE-00711,Máquina de Lavar Panasonic Inverter 8kg Branco,Eletrodomésticos,Panasonic,1,425.41,71.53,496.94,credit_card,faturado,
ORD-20250127-X0432,,2025-01-27,5278,SKU-ILU-00079,Fita LED Taschibra Cristal 5m RGB com Controle Inox,Iluminação,Taschibra,1,188.26,78.49,266.75,credit_card,cancelado,
ORD-20250113-00169,T-20250113-00169,2025-01-13,4536,SKU-MOV-00437,Cadeira de Escritório Bertolini Luce Giratória Simples Branco,Móveis,Bertolini,1,1504.61,0.0,1504.61,pix,entregue,
ORD-20250226-00008,T-20250226-00008,2025-02-26,1067,SKU-CLI-00068,Desumidificador LG Dual Inverter 20L/dia Inox,Climatização,LG,1,4450.33,0.0,4450.33,credit_card,faturado,
ORD-20250217-00154,T-20250217-00154,2025-02-17,4181,SKU-MOV-00082,Sofá Madesa Monaco 3 Lugares Cinza,Móveis,Madesa,1,1027.75,0.0,1027.75,pix,faturado,
ORD-20250109-00129,T-20250109-00129,2025-01-09,2442,SKU-ELE-00643,Freezer Horizontal Samsung Crystal 414L Preto,Eletrodomésticos,Samsung,1,2360.7,0.0,2360.7,credit_card,faturado,
ORD-20250101-00214,T-20250101-00214,2025-01-01,4293,SKU-MOV-00194,Estante Linea Brasil Adonai 5 Prateleiras Preto,Móveis,Linea Brasil,3,3107.45,0.0,3107.45,credit_card,faturado,
ORD-20250121-X0941,,2025-01-21,5273,SKU-ILU-00074,Spot de Embutir Taschibra LED LED 18W Inox,Iluminação,Taschibra,1,180.05,84.11,264.16,boleto,cancelado,
ORD-20250211-00358,T-20250211-00358,2025-02-11,2958,SKU-TVA-00159,Caixa de Som Bluetooth Samsung Digital Inverter 100W Party Prata,"TV, Áudio e Vídeo",Samsung,2,10824.53,0.0,10824.53,credit_card,faturado,
ORD-20250121-00008,T-20250121-00008,2025-01-21,1046,SKU-CLI-00047,Ventilador de Coluna LG Dual Inverter 40cm Grafite,Climatização,LG,2,5204.22,0.0,5204.22,credit_card,faturado,
ORD-20250101-00003,T-20250101-00003,2025-01-01,1168,SKU-CLI-00169,Desumidificador LG ThinQ 12L/dia Grafite,Climatização,LG,1,3839.75,0.0,3839.75,pix,faturado,
ORD-20250123-00377,T-20250123-00377,2025-01-23,5899,SKU-FER-00300,"Serra Circular Vonder Plus 1400W 7 1/4"" Branco",Ferramentas,Vonder,1,319.6,19.69,339.29,boleto,faturado,
ORD-20250108-00284,T-20250108-00284,2025-01-08,5635,SKU-FER-00036,Lixadeira Orbital Bosch GWS de Cinta 720W Cinza,Ferramentas,Bosch,2,1554.91,21.5,1576.41,credit_card,faturado,
ORD-20250110-00121,T-20250110-00121,2025-01-10,1892,SKU-ELE-00093,Geladeira Brastemp Ative! Frost Free 431L,Eletrodomésticos,Brastemp,1,2732.69,23.5,2756.19,pix,faturado,
ORD-20250207-X0747,,2025-02-07,2131,SKU-ELE-00332,Freezer Horizontal Electrolux Pure i9 300L Cinza 110V,Eletrodomésticos,Electrolux,1,2072.48,0.0,2072.48,credit_card,cancelado,
ORD-20250206-00222,T-20250206-00222,2025-02-06,3999,SKU-ESP-00600,Saco de Pancada Kikos FIT 80cm Inox,Esporte e Lazer,Kikos,2,2142.09,0.0,2142.09,pix,faturado,
ORD-20250110-00186,T-20250110-00186,2025-01-10,2450,SKU-ELE-00651,Freezer Horizontal Samsung WindFree 300L Cinza,Eletrodomésticos,Samsung,1,2843.1,0.0,2843.1,credit_card,devolvido,
ORD-20250102-00242,T-20250102-00242,2025-01-02,5577,SKU-ILU-00378,Lustre Pendente Osram LED Star 1 Lâmpada Prata,Iluminação,Osram,2,288.03,8.12,296.15,credit_card,faturado,
ORD-20250226-00325,T-20250226-00325,2025-02-26,3829,SKU-ESP-00430,Piscina Inflável Gallant Extreme 5000L Estrutural Inox,Esporte e Lazer,Gallant,1,393.28,35.72,429.0,boleto,faturado,
ORD-20250222-00018,T-20250222-00018,2025-02-22,1190,SKU-CLI-00191,Ar Condicionado Portátil LG Dual Inverter Voice 14000 BTUs Grafite,Climatização,LG,1,3215.64,0.0,3215.64,debit_card,faturado,
ORD-20250213-00099,T-20250213-00099,2025-02-13,1897,SKU-ELE-00098,Lava e Seca Brastemp Clean 12kg/8kg Branco,Eletrodomésticos,Brastemp,1,1246.39,58.88,1305.27,credit_card,faturado,
ORD-20250204-00094,T-20250204-00094,2025-02-04,2464,SKU-ELE-00665,Lava-Louças Samsung Crystal 14 Serviços Prata,Eletrodomésticos,Samsung,1,4000.5,74.59,4075.09,credit_card,faturado,
ORD-20250131-00040,T-20250131-00040,2025-01-31,1157,SKU-CLI-00158,Climatizador de Ar LG NeoChef 7L,Climatização,LG,1,3670.73,0.0,3670.73,credit_card,devolvido,
ORD-20250219-00053,T-20250219-00053,2025-02-19,1132,SKU-CLI-00133,Desumidificador LG Dual Inverter Voice 30L/dia Branco,Climatização,LG,1,3756.04,0.0,3756.04,credit_card,faturado,
ORD-20250219-00077,T-20250219-00077,2025-02-19,1394,SKU-CLI-00395,Climatizador de Ar Samsung EcoBubble 20L Branco,Climatização,Samsung,1,4749.57,76.53,4826.1,credit_card,faturado,
ORD-20250204-00198,T-20250204-00198,2025-02-04,4522,SKU-MOV-00423,Cadeira de Escritório Bertolini Luce Giratória Simples,Móveis,Bertolini,1,1593.27,0.0,1593.27,credit_card,faturado,
ORD-20250226-00150,T-20250226-00150,2025-02-26,1442,SKU-CLI-00443,Purificador de Ar Midea Springer até 50m² Inox,Climatização,Midea,2,4925.9,5.71,4931.61,credit_card,cancelado,
ORD-20250211-00033,T-20250211-00033,2025-02-11,1353,SKU-CLI-00354,Purificador de Ar Samsung EcoBubble até 50m² 220V,Climatização,Samsung,1,3355.3,0.0,3355.3,credit_card,faturado,
ORD-20250124-00247,T-20250124-00247,2025-01-24,4591,SKU-MOV-00492,"Rack para TV Kappesberg Cromado até 75"" com Painel",Móveis,Kappesberg,1,686.51,0.0,686.51,credit_card,cancelado,
ORD-20250128-00295,T-20250128-00295,2025-01-28,2208,SKU-ELE-00409,Freezer Horizontal Consul Maxi Ar 414L Branco,Eletrodomésticos,Consul,2,2834.32,0.0,2834.32,boleto,faturado,
ORD-20250124-00211,T-20250124-00211,2025-01-24,2972,SKU-TVA-00173,Home Theater Samsung EcoBubble 5.1 1000W Inox,"TV, Áudio e Vídeo",Samsung,1,7429.09,0.0,7429.09,debit_card,faturado,
ORD-20250103-00156,T-20250103-00156,2025-01-03,3421,SKU-ESP-00022,Churrasqueira Gallant Pro Portátil a Carvão Cinza,Esporte e Lazer,Gallant,1,468.11,14.53,482.64,credit_card,cancelado,
ORD-20250128-00280,T-20250128-00280,2025-01-28,2318,SKU-ELE-00519,Micro-ondas LG ThinQ 30L Inox,Eletrodomésticos,LG,1,2953.5,7.15,2960.65,pix,faturado,
ORD-20250103-00016,T-20250103-00016,2025-01-03,1013,SKU-CLI-00014,Climatizador de Ar LG Dual Inverter 10L Inox,Climatização,LG,3,13848.23,53.42,13901.65,credit_card,faturado,
ORD-20250219-X0325,,2025-02-19,5746,SKU-FER-00147,"Serra Circular DeWalt FlexVolt 1400W 7 1/4"" Prata",Ferramentas,DeWalt,1,670.72,0.0,670.72,pix,faturado,
ORD-20250211-00025,T-20250211-00025,2025-02-11,1267,SKU-CLI-00268,Climatizador de Ar LG NeoChef 20L,Climatização,LG,1,3684.46,87.5,3771.96,debit_card,faturado,
ORD-20250115-00110,T-20250115-00110,2025-01-15,3294,SKU-TVA-00495,Projetor JBL Boombox 4K 4000 Lumens Preto,"TV, Áudio e Vídeo",JBL,1,205.67,4.76,210.43,pix,faturado,
ORD-20250111-00159,T-20250111-00159,2025-01-11,4396,SKU-MOV-00297,Mesa de Jantar Artely Cleo 4 Cadeiras Inox,Móveis,Artely,1,606.32,85.12,691.44,pix,faturado,
ORD-20250123-00317,T-20250123-00317,2025-01-23,3886,SKU-ESP-00487,Mesa de Ping Pong Gallant Extreme MDF 18mm Dobrável Inox,Esporte e Lazer,Gallant,1,144.83,29.13,173.96,credit_card,faturado,
ORD-20250212-00346,T-20250212-00346,2025-02-12,4499,SKU-MOV-00400,Escrivaninha Caemmun Elegance Gamer em L Inox,Móveis,Caemmun,1,329.68,0.0,329.68,pix,faturado,
ORD-20250203-00050,T-20250203-00050,2025-02-03,1261,SKU-CLI-00262,Ar Condicionado Portátil LG ThinQ 9000 BTUs Preto,Climatização,LG,1,2949.24,31.01,2980.25,boleto,faturado,
ORD-20250202-X0552,,2025-02-02,5647,SKU-FER-00048,"Compressor de Ar Bosch GWS 1,5HP 20L Cinza",Ferramentas,Bosch,1,334.42,0.0,334.42,credit_card,cancelado,
ORD-20250112-00167,T-20250112-00167,2025-01-12,4614,SKU-MOV-00515,Mesa de Jantar Kappesberg Nice 4 Cadeiras Prata 220V,Móveis,Kappesberg,1,2368.78,15.52,2384.3,credit_card,devolvido,
ORD-20250211-X0542,,2025-02-11,4595,SKU-MOV-00496,"Rack para TV Kappesberg Nice até 50"" Inox",Móveis,Kappesberg,1,1773.3,0.0,1773.3,pix,faturado,
ORD-20250222-00115,T-20250222-00115,2025-02-22,2453,SKU-ELE-00654,Freezer Horizontal Samsung Evolution 414L Cinza,Eletrodomésticos,Samsung,1,2170.03,22.14,2192.17,credit_card,faturado,
ORD-20250126-00096,T-20250126-00096,2025-01-26,1682,SKU-CLI-00683,Purificador de Ar Consul Maxi Ar HEPA até 40m² Cinza,Climatização,Consul,1,1887.92,0.0,1887.92,credit_card,faturado,
ORD-20250203-00038,T-20250203-00038,2025-02-03,1113,SKU-CLI-00114,Ar Condicionado Portátil LG Art Cool 14000 BTUs,Climatização,LG,1,3077.97,0.0,3077.97,boleto,faturado,
ORD-20250205-00178,T-20250205-00178,2025-02-05,3898,SKU-ESP-00499,Churrasqueira Gallant Combat Elétrica de Bancada Preto,Esporte e Lazer,Gallant,1,895.29,0.0,895.29,credit_card,faturado,
ORD-20250121-X0538,,2025-01-21,4019,SKU-ESP-00620,Banco de Supino Kikos FIT Inclinado Branco,Esporte e Lazer,Kikos,1,1922.09,0.0,1922.09,pix,faturado,
ORD-20250123-00120,T-20250123-00120,2025-01-23,1710,SKU-CLI-00711,Ar Condicionado Split Springer Way 18000 BTUs Quente/Frio Preto,Climatização,Springer,1,1385.52,13.11,1398.63,credit_card,faturado,
ORD-20250123-00325,T-20250123-00325,2025-01-23,3866,SKU-ESP-00467,Saco de Pancada Gallant Extreme 100cm Grafite,Esporte e Lazer,Gallant,2,2000.76,89.1,2089.86,debit_card,faturado,
ORD-20250123-00104,T-20250123-00104,2025-01-23,1392,SKU-CLI-00393,Ar Condicionado Split Samsung Digital Inverter 12000 BTUs Frio Inox,Climatização,Samsung,1,2718.21,0.0,2718.21,credit_card,faturado,
ORD-20250212-00027,T-20250212-00027,2025-02-12,1112,SKU-CLI-00113,Climatizador de Ar LG Dual Inverter Voice 7L Grafite,Climatização,LG,1,2273.69,0.0,2273.69,pix,faturado,
ORD-20250103-00045,T-20250103-00045,2025-01-03,1624,SKU-CLI-00625,Cortina de Ar Philco Smart 150cm Inox,Climatização,Philco,2,3556.95,0.0,3556.95,credit_card,faturado,
ORD-20250212-00293,T-20250212-00293,2025-02-12,3778,SKU-ESP-00379,Saco de Pancada Gallant Force 120cm com Luvas Cinza,Esporte e Lazer,Gallant,1,340.98,21.92,362.9,credit_card,faturado,
ORD-20250215-00072,T-20250215-00072,2025-02-15,3016,SKU-TVA-00217,"Smart TV Samsung EcoBubble 65"" 4K Preto Bivolt","TV, Áudio e Vídeo",Samsung,1,3731.5,0.0,3731.5,credit_card,faturado,SIM
ORD-20250221-00073,T-20250221-00073,2025-02-21,2152,SKU-ELE-00353,Lava-Louças Consul Multi Ar 10 Serviços Grafite,Eletrodomésticos,Consul,3,5230.78,0.0,5230.78,pix,faturado,
ORD-20250101-00082,T-20250101-00082,2025-01-01,2176,SKU-ELE-00377,Lava-Louças Consul Multi Ar 14 Serviços Prata,Eletrodomésticos,Consul,1,726.78,0.0,726.78,credit_card,faturado,
ORD-20250222-00143,T-20250222-00143,2025-02-22,4480,SKU-MOV-00381,Cadeira de Escritório Caemmun Imperador Presidente Couro Grafite,Móveis,Caemmun,1,605.82,0.0,605.82,boleto,faturado,
ORD-20250110-00099,T-20250110-00099,2025-01-10,2705,SKU-ELE-00906,Geladeira Mondial Max French Door 590L Cinza,Eletrodomésticos,Mondial,1,369.7,89.33,459.03,credit_card,faturado,
ORD-20250104-00005,T-20250104-00005,2025-01-04,1104,SKU-CLI-00105,Aquecedor Elétrico LG Dual Inverter 2000W Preto,Climatização,LG,1,3064.22,0.0,3064.22,pix,faturado,
ORD-20250131-00010,T-20250131-00010,2025-01-31,1728,SKU-CLI-00729,Ar Condicionado Portátil Springer Way 12000 BTUs Cinza Bivolt,Climatização,Springer,1,1783.66,58.93,1842.59,pix,faturado,SIM
ORD-20250201-00007,T-20250201-00007,2025-02-01,1316,SKU-CLI-00317,Ventilador de Coluna Samsung WindFree 50cm Grafite,Climatização,Samsung,1,4488.4,0.0,4488.4,credit_card,faturado,
ORD-20250128-00173,T-20250128-00173,2025-01-28,1725,SKU-CLI-00726,Ar Condicionado Portátil Springer Way 14000 BTUs Branco,Climatização,Springer,1,1468.5,0.0,1468.5,credit_card,faturado,
ORD-20250113-00047,T-20250113-00047,2025-01-13,2292,SKU-ELE-00493,Freezer Vertical LG NeoChef 246L Prata,Eletrodomésticos,LG,1,1786.91,65.51,1852.42,pix,faturado,
ORD-20250101-00025,T-20250101-00025,2025-01-01,1343,SKU-CLI-00344,Ventilador de Torre Samsung Evolution com Controle Remoto Prata,Climatização,Samsung,2,6212.18,0.0,6212.18,credit_card,cancelado,
ORD-20250225-00099,T-20250225-00099,2025-02-25,1336,SKU-CLI-00337,Climatizador de Ar Samsung EcoBubble 15L Cinza,Climatização,Samsung,2,9607.81,70.84,9678.65,credit_card,faturado,
ORD-20250124-00046,T-20250124-00046,2025-01-24,1380,SKU-CLI-00381,Ventilador de Coluna Samsung EcoBubble 40cm Prata,Climatização,Samsung,1,2324.68,0.0,2324.68,credit_card,faturado,
ORD-20250129-00119,T-20250129-00119,2025-01-29,1643,SKU-CLI-00644,Ventilador de Coluna Consul Bem Estar 40cm,Climatização,Consul,1,1504.95,86.36,1591.31,credit_card,faturado,
ORD-20250102-00222,T-20250102-00222,2025-01-02,4361,SKU-MOV-00262,Mesa de Jantar Casatema Siena 4 Cadeiras Grafite 110V,Móveis,Casatema,1,736.75,0.0,736.75,credit_card,entregue,
ORD-20250203-00202,T-20250203-00202,2025-02-03,5292,SKU-ILU-00093,Spot de Embutir Taschibra Cristal LED 18W Branco,Iluminação,Taschibra,1,38.32,26.02,64.34,credit_card,faturado,
ORD-20250131-00159,T-20250131-00159,2025-01-31,1001,SKU-CLI-00002,Ar Condicionado Split LG Art Cool 24000 BTUs Frio Grafite,Climatização,LG,1,1834.72,59.66,1894.38,debit_card,faturado,
ORD-20250121-00203,T-20250121-00203,2025-01-21,4383,SKU-MOV-00284,Estante Artely Duna Modular,Móveis,Artely,3,4037.1,0.0,4037.1,pix,faturado,
ORD-20250204-00146,T-20250204-00146,2025-02-04,3467,SKU-ESP-00068,Kit Halteres Gallant Extreme 30kg,Esporte e Lazer,Gallant,2,1236.13,0.0,1236.13,credit_card,cancelado,
ORD-20250209-00050,T-20250209-00050,2025-02-09,1868,SKU-ELE-00069,Lava e Seca Brastemp Gourmand 12kg/8kg Branco,Eletrodomésticos,Brastemp,1,2382.2,0.0,2382.2,credit_card,faturado,
ORD-20250209-00115,T-20250209-00115,2025-02-09,3000,SKU-TVA-00201,Home Theater Samsung Digital Inverter 5.1 1000W Cinza,"TV, Áudio e Vídeo",Samsung,1,2289.74,0.0,2289.74,credit_card,faturado,
ORD-20250102-00101,T-20250102-00101,2025-01-02,2322,SKU-ELE-00523,Micro-ondas LG Smart 34L Preto,Eletrodomésticos,LG,3,6919.19,0.0,6919.19,debit_card,faturado,
ORD-20250213-00101,T-20250213-00101,2025-02-13,2762,SKU-ELE-00963,Máquina de Lavar Arno Deluxe 8kg,Eletrodomésticos,Arno,1,329.23,79.21,408.44,pix,faturado,
ORD-20250210-00009,T-20250210-00009,2025-02-10,1072,SKU-CLI-00073,Purificador de Ar LG Smart até 50m² Grafite,Climatização,LG,1,2467.7,70.76,2538.46,credit_card,faturado,
ORD-20250220-00183,T-20250220-00183,2025-02-20,4740,SKU-UTD-00041,Ferro de Passar Mondial Premium Vertical,Utilidades Domésticas,Mondial,1,84.02,88.46,172.48,credit_card,faturado,
ORD-20250212-00272,T-20250212-00272,2025-02-12,3120,SKU-TVA-00321,Home Theater LG Art Cool 2.1 300W Preto,"TV, Áudio e Vídeo",LG,1,2878.47,0.0,2878.47,pix,faturado,
ORD-20250227-00317,T-20250227-00317,2025-02-27,4307,SKU-MOV-00208,Estante Linea Brasil Munique Modular Preto,Móveis,Linea Brasil,1,574.0,76.2,650.2,credit_card,entregue,SIM
ORD-20250205-00285,T-20250205-00285,2025-02-05,4861,SKU-UTD-00162,Panela Elétrica de Pressão Britânia Mega 4L Prata,Utilidades Domésticas,Britânia,1,126.65,89.33,215.98,credit_card,faturado,SIM
ORD-20250122-00280,T-20250122-00280,2025-01-22,2507,SKU-ELE-00708,Lava e Seca Panasonic Econavi 12kg/8kg Grafite,Eletrodomésticos,Panasonic,1,1043.34,0.0,1043.34,credit_card,faturado,
ORD-20250106-00177,T-20250106-00177,2025-01-06,3412,SKU-ESP-00013,Saco de Pancada Gallant Pro 100cm Prata,Esporte e Lazer,Gallant,1,760.74,75.1,835.84,credit_card,entregue,
ORD-20250131-00255,T-20250131-00255,2025-01-31,4114,SKU-MOV-00015,Cadeira de Escritório Madesa Reims Giratória Simples Branco,Móveis,Madesa,1,2426.65,48.58,2475.23,boleto,faturado,
ORD-20250126-00103,T-20250126-00103,2025-01-26,1353,SKU-CLI-00354,Purificador de Ar Samsung EcoBubble até 50m² 220V,Climatização,Samsung,1,3025.83,0.0,3025.83,boleto,faturado,
ORD-20250222-00145,T-20250222-00145,2025-02-22,4222,SKU-MOV-00123,"Rack para TV Linea Brasil Adonai até 65"" Preto",Móveis,Linea Brasil,1,1352.11,0.0,1352.11,credit_card,faturado,
ORD-20250103-00048,T-20250103-00048,2025-01-03,1112,SKU-CLI-00113,Climatizador de Ar LG Dual Inverter Voice 7L Grafite,Climatização,LG,1,2058.58,53.44,2112.02,credit_card,faturado,
ORD-20250102-00152,T-20250102-00152,2025-01-02,3420,SKU-ESP-00021,Churrasqueira Gallant Combat a Gás 4 Queimadores Inox,Esporte e Lazer,Gallant,1,496.25,73.53,569.78,pix,faturado,
ORD-20250206-00165,T-20250206-00165,2025-02-06,3084,SKU-TVA-00285,Soundbar LG NeoChef 180W Branco,"TV, Áudio e Vídeo",LG,1,4864.01,71.8,4935.81,credit_card,faturado,
ORD-20250213-00161,T-20250213-00161,2025-02-13,2970,SKU-TVA-00171,"Smart TV Samsung Evolution 55"" 4K Branco","TV, Áudio e Vídeo",Samsung,1,3656.77,0.0,3656.77,credit_card,faturado,
ORD-20250109-00037,T-20250109-00037,2025-01-09,1499,SKU-CLI-00500,Ar Condicionado Portátil Elgin Hi-Wall 9000 BTUs Prata,Climatização,Elgin,1,3382.0,0.0,3382.0,credit_card,faturado,
ORD-20250122-00049,T-20250122-00049,2025-01-22,1459,SKU-CLI-00460,Ventilador de Coluna Midea Springer 50cm Branco,Climatização,Midea,1,2541.41,66.1,2607.51,credit_card,faturado,
ORD-20250224-00128,T-20250224-00128,2025-02-24,1744,SKU-CLI-00745,Desumidificador Electrolux Pure i9 12L/dia Cinza,Climatização,Electrolux,1,1714.02,0.0,1714.02,boleto,faturado,
ORD-20250219-00185,T-20250219-00185,2025-02-19,4484,SKU-MOV-00385,Estante Caemmun Imperador 5 Prateleiras Preto 220V,Móveis,Caemmun,1,190.9,6.48,197.38,pix,faturado,
ORD-20250115-00007,T-20250115-00007,2025-01-15,1696,SKU-CLI-00697,Ventilador de Coluna Springer Air Plus 60cm Turbo Inox,Climatização,Springer,2,5119.66,77.98,5197.64,credit_card,faturado,
ORD-20250215-00016,T-20250215-00016,2025-02-15,1360,SKU-CLI-00361,Ventilador de Torre Samsung Bespoke Silencioso Branco,Climatização,Samsung,1,2159.56,10.75,2170.31,pix,faturado,
ORD-20250103-00196,T-20250103-00196,2025-01-03,5124,SKU-UTD-00425,Ferro de Passar Cadence Perfect Seco Branco,Utilidades Domésticas,Cadence,1,317.66,6.13,323.79,credit_card,faturado,
ORD-20250203-00179,T-20250203-00179,2025-02-03,4192,SKU-MOV-00093,Cadeira de Escritório Madesa Reims Presidente Couro Cinza,Móveis,Madesa,2,3108.16,11.19,3119.35,boleto,faturado,
ORD-20250227-00267,T-20250227-00267,2025-02-27,3160,SKU-TVA-00361,Projetor LG Dual Inverter Voice 4K 4000 Lumens Cinza Bivolt,"TV, Áudio e Vídeo",LG,1,7468.78,36.93,7505.71,credit_card,faturado,
ORD-20250222-00067,T-20250222-00067,2025-02-22,1296,SKU-CLI-00297,Purificador de Ar Samsung Digital Inverter HEPA até 40m²,Climatização,Samsung,1,3610.18,36.83,3647.01,credit_card,faturado,
ORD-20250113-00105,T-20250113-00105,2025-01-13,3212,SKU-TVA-00413,Projetor AOC UHD 4K 4000 Lumens Prata,"TV, Áudio e Vídeo",AOC,1,1646.38,52.39,1698.77,credit_card,faturado,
ORD-20250208-00017,T-20250208-00017,2025-02-08,1133,SKU-CLI-00134,Purificador de Ar LG Dual Inverter Voice até 30m² Cinza,Climatização,LG,1,2933.86,50.13,2983.99,pix,faturado,
