item_id,sku,nome_produto,categoria,marca,preco,url_produto,status_url,voltagem,data_cadastro
4899,SKU-UTD-00200,"Fritadeira Air Fryer Britânia Turbo 3,2L Grafite",Utilidades Domésticas,Britânia,481.94,"https://www.lojaficticia.com.br/produto/fritadeira-air-fryer-britania-turbo-3,2l-grafite",ativo,Bivolt,2024-05-03
3522,SKU-ESP-00123,Banco de Supino Gallant Extreme Inclinado Branco,Esporte e Lazer,Gallant,1415.95,https://www.lojaficticia.com.br/produto/banco-de-supino-gallant-extreme-inclinado-branco,ativo,Bivolt,2024-10-11
3197,SKU-TVA-00398,Soundbar AOC UHD 300W com Subwoofer Prata,"TV, Áudio e Vídeo",AOC,1837.67,https://www.lojaficticia.com.br/produto/soundbar-aoc-uhd-300w-com-subwoofer-prata,ativo,110V,2024-10-12
4630,SKU-MOV-00531,Guarda-Roupa Patrimar Premium 4 Portas Preto,Móveis,Patrimar,3455.38,https://www.lojaficticia.com.br/produto/guarda-roupa-patrimar-premium-4-portas-preto,ativo,220V,2024-08-07
2794,SKU-ELE-00995,Lava e Seca Arno Deluxe 11kg/7kg Inox,Eletrodomésticos,Arno,257.91,https://www.lojaficticia.com.br/produto/lava-e-seca-arno-deluxe-11kg-7kg-inox,ativo,Bivolt,2024-01-12
3878,SKU-ESP-00479,Piscina Inflável Gallant Pro 5000L Estrutural Bivolt,Esporte e Lazer,Gallant,173.76,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-pro-5000l-estrutural-bivolt,ativo,Bivolt,2024-01-26
4054,SKU-ESP-00655,Esteira Elétrica Movement Perform até 12km/h Cinza,Esporte e Lazer,Movement,874.59,https://www.lojaficticia.com.br/produto/esteira-eletrica-movement-perform-ate-12km-h-cinza,ativo,110V,2024-10-12
2577,SKU-ELE-00778,Freezer Horizontal Panasonic Flash Dry 414L Cinza,Eletrodomésticos,Panasonic,422.75,https://www.lojaficticia.com.br/produto/freezer-horizontal-panasonic-flash-dry-414l-cinza,ativo,110V,2024-08-04
3319,SKU-TVA-00520,"Smart TV JBL Flip 70"" 4K","TV, Áudio e Vídeo",JBL,1147.65,"https://www.lojaficticia.com.br/produto/smart-tv-jbl-flip-70""-4k",ativo,110V,2024-02-18
3195,SKU-TVA-00396,"Smart TV AOC UHD 65"" 4K","TV, Áudio e Vídeo",AOC,1863.59,"https://www.lojaficticia.com.br/produto/smart-tv-aoc-uhd-65""-4k",ativo,220V,2024-02-11
2502,SKU-ELE-00703,Geladeira Panasonic Inverter Frost Free 431L Cinza,Eletrodomésticos,Panasonic,1003.05,https://www.lojaficticia.com.br/produto/geladeira-panasonic-inverter-frost-free-431l-cinza,ativo,Bivolt,2024-05-23
3419,SKU-ESP-00020,Bicicleta Ergométrica Gallant Pro Air Bike 220V,Esporte e Lazer,Gallant,178.44,https://www.lojaficticia.com.br/produto/bicicleta-ergometrica-gallant-pro-air-bike-220v,ativo,220V,2024-03-19
3894,SKU-ESP-00495,Saco de Pancada Gallant Force 120cm com Luvas Preto Bivolt,Esporte e Lazer,Gallant,1055.69,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-force-120cm-com-luvas-preto-bivolt,ativo,Bivolt,2024-10-09
3934,SKU-ESP-00535,Kit Halteres Gallant Combat 20kg Inox,Esporte e Lazer,Gallant,586.97,https://www.lojaficticia.com.br/produto/kit-halteres-gallant-combat-20kg-inox,ativo,110V,2024-01-13
4078,SKU-ESP-00679,Churrasqueira Mor Premium Elétrica de Bancada Inox,Esporte e Lazer,Mor,525.21,https://www.lojaficticia.com.br/produto/churrasqueira-mor-premium-eletrica-de-bancada-inox,ativo,110V,2024-09-04
4363,SKU-MOV-00264,Cadeira de Escritório Casatema Veneza Presidente Couro Grafite,Móveis,Casatema,391.2,https://www.lojaficticia.com.br/produto/cadeira-de-escritorio-casatema-veneza-presidente-couro-grafite,ativo,Bivolt,2024-09-19
3448,SKU-ESP-00049,Banco de Supino Gallant Combat Reto Grafite,Esporte e Lazer,Gallant,646.65,https://www.lojaficticia.com.br/produto/banco-de-supino-gallant-combat-reto-grafite,ativo,Bivolt,2024-07-18
4183,SKU-MOV-00084,Sofá Madesa Dakota Cama 3 Lugares Grafite,Móveis,Madesa,1069.4,https://www.lojaficticia.com.br/produto/sofa-madesa-dakota-cama-3-lugares-grafite,ativo,220V,2024-03-08
5620,SKU-FER-00021,Nível a Laser Bosch GWS 10m Preto,Ferramentas,Bosch,168.45,https://www.lojaficticia.com.br/produto/nivel-a-laser-bosch-gws-10m-preto,ativo,110V,2024-07-29
4318,SKU-MOV-00219,Escrivaninha Casatema Veneza Gamer em L Branco,Móveis,Casatema,1102.17,https://www.lojaficticia.com.br/produto/escrivaninha-casatema-veneza-gamer-em-l-branco,ativo,Bivolt,2024-05-18
4918,SKU-UTD-00219,Ferro de Passar Philco PTV a Vapor Cerâmica Inox,Utilidades Domésticas,Philco,422.04,https://www.lojaficticia.com.br/produto/ferro-de-passar-philco-ptv-a-vapor-ceramica-inox,ativo,220V,2024-10-29
2744,SKU-ELE-00945,Aspirador de Pó Mondial Premium Vertical sem Fio,Eletrodomésticos,Mondial,422.09,https://www.lojaficticia.com.br/produto/aspirador-de-po-mondial-premium-vertical-sem-fio,ativo,Bivolt,2024-08-30
5017,SKU-UTD-00318,Grill Elétrico Arno Optimix 1500W Cinza,Utilidades Domésticas,Arno,594.2,https://www.lojaficticia.com.br/produto/grill-eletrico-arno-optimix-1500w-cinza,ativo,Bivolt,2024-10-02
5473,SKU-ILU-00274,Plafon Bronzearte Clean LED 18W Redondo Grafite,Iluminação,Bronzearte,115.93,https://www.lojaficticia.com.br/produto/plafon-bronzearte-clean-led-18w-redondo-grafite,ativo,220V,2024-02-23
5060,SKU-UTD-00361,Panela Elétrica de Pressão Electrolux Premium Care 5L Cinza,Utilidades Domésticas,Electrolux,171.39,https://www.lojaficticia.com.br/produto/panela-eletrica-de-pressao-electrolux-premium-care-5l-cinza,ativo,220V,2024-03-31
3524,SKU-ESP-00125,"Cama Elástica Gallant Combat 2,00m Inox",Esporte e Lazer,Gallant,728.44,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-combat-2,00m-inox",ativo,Bivolt,2024-10-25
1613,SKU-CLI-00614,Aquecedor Elétrico Philco Smart 1500W Prata,Climatização,Philco,1577.66,https://www.lojaficticia.com.br/produto/aquecedor-eletrico-philco-smart-1500w-prata,ativo,220V,2024-01-23
1467,SKU-CLI-00468,Ar Condicionado Portátil Midea Xtreme Save 14000 BTUs Grafite,Climatização,Midea,2498.9,https://www.lojaficticia.com.br/produto/ar-condicionado-portatil-midea-xtreme-save-14000-btus-grafite,erro_404,220V,2024-03-11
4224,SKU-MOV-00125,"Rack para TV Linea Brasil Dallas até 65""",Móveis,Linea Brasil,911.66,"https://www.lojaficticia.com.br/produto/rack-para-tv-linea-brasil-dallas-ate-65""",ativo,110V,2024-07-02
1040,SKU-CLI-00041,Climatizador de Ar LG NeoChef 15L Prata,Climatização,LG,2260.87,https://www.lojaficticia.com.br/produto/climatizador-de-ar-lg-neochef-15l-prata,ativo,110V,2024-05-26
5424,SKU-ILU-00225,Arandela Avant Pix LED Bidirecional Grafite,Iluminação,Avant,135.42,https://www.lojaficticia.com.br/produto/arandela-avant-pix-led-bidirecional-grafite,ativo,Bivolt,2024-09-13
4832,SKU-UTD-00133,Ferro de Passar Britânia Diamante Vertical Preto,Utilidades Domésticas,Britânia,258.8,https://www.lojaficticia.com.br/produto/ferro-de-passar-britania-diamante-vertical-preto,ativo,Bivolt,2024-08-26
1720,SKU-CLI-00721,Ventilador de Coluna Springer Way 50cm Preto 110V,Climatização,Springer,2192.5,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-springer-way-50cm-preto-110v,ativo,110V,2024-11-06
4905,SKU-UTD-00206,Ferro de Passar Philco PTV Seco Branco,Utilidades Domésticas,Philco,590.78,https://www.lojaficticia.com.br/produto/ferro-de-passar-philco-ptv-seco-branco,ativo,110V,2024-02-25
5628,SKU-FER-00029,Lixadeira Orbital Bosch GBH de Cinta 720W Grafite,Ferramentas,Bosch,202.63,https://www.lojaficticia.com.br/produto/lixadeira-orbital-bosch-gbh-de-cinta-720w-grafite,ativo,Bivolt,2024-02-04
2909,SKU-TVA-00110,Caixa de Som Bluetooth Philco Smart 50W Portátil Inox 220V,"TV, Áudio e Vídeo",Philco,2398.02,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-philco-smart-50w-portatil-inox-220v,ativo,220V,2024-11-16
3287,SKU-TVA-00488,Fone de Ouvido JBL Flip Gamer com Microfone,"TV, Áudio e Vídeo",JBL,212.46,https://www.lojaficticia.com.br/produto/fone-de-ouvido-jbl-flip-gamer-com-microfone,ativo,110V,2024-04-28
2538,SKU-ELE-00739,Aspirador de Pó Panasonic Flash Dry Vertical sem Fio Grafite,Eletrodomésticos,Panasonic,525.22,https://www.lojaficticia.com.br/produto/aspirador-de-po-panasonic-flash-dry-vertical-sem-fio-grafite,ativo,220V,2024-09-29
4392,SKU-MOV-00293,Guarda-Roupa Artely Treviso 3 Portas de Correr Branco,Móveis,Artely,1373.3,https://www.lojaficticia.com.br/produto/guarda-roupa-artely-treviso-3-portas-de-correr-branco,ativo,Bivolt,2024-05-21
3925,SKU-ESP-00526,Esteira Elétrica Gallant Elite até 14km/h Inox 220V,Esporte e Lazer,Gallant,392.35,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-elite-ate-14km-h-inox-220v,ativo,220V,2024-01-02
4805,SKU-UTD-00106,Processador de Alimentos Mondial Turbo 800W Branco,Utilidades Domésticas,Mondial,103.42,https://www.lojaficticia.com.br/produto/processador-de-alimentos-mondial-turbo-800w-branco,ativo,Bivolt,2024-06-16
1075,SKU-CLI-00076,Ventilador de Torre LG Smart 40cm Branco,Climatização,LG,3997.77,https://www.lojaficticia.com.br/produto/ventilador-de-torre-lg-smart-40cm-branco,ativo,220V,2024-01-14
5305,SKU-ILU-00106,Arandela Philips Hue Externa Inox,Iluminação,Philips,297.8,https://www.lojaficticia.com.br/produto/arandela-philips-hue-externa-inox,ativo,220V,2024-09-27
3468,SKU-ESP-00069,Churrasqueira Gallant Combat Portátil a Carvão Grafite 110V,Esporte e Lazer,Gallant,920.5,https://www.lojaficticia.com.br/produto/churrasqueira-gallant-combat-portatil-a-carvao-grafite-110v,ativo,110V,2024-02-23
3576,SKU-ESP-00177,Mesa de Ping Pong Gallant Force MDF 18mm Dobrável Branco,Esporte e Lazer,Gallant,394.3,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-force-mdf-18mm-dobravel-branco,ativo,110V,2024-01-04
5579,SKU-ILU-00380,Poste Solar Osram LED Star Jardim 100cm,Iluminação,Osram,96.26,https://www.lojaficticia.com.br/produto/poste-solar-osram-led-star-jardim-100cm,ativo,Bivolt,2024-03-04
1301,SKU-CLI-00302,Ventilador de Torre Samsung Crystal 50cm Cinza,Climatização,Samsung,3229.17,https://www.lojaficticia.com.br/produto/ventilador-de-torre-samsung-crystal-50cm-cinza,ativo,110V,2024-01-24
2139,SKU-ELE-00340,Freezer Horizontal Electrolux Eco Turbo 414L Inox,Eletrodomésticos,Electrolux,1616.88,https://www.lojaficticia.com.br/produto/freezer-horizontal-electrolux-eco-turbo-414l-inox,ativo,Bivolt,2024-10-14
4526,SKU-MOV-00427,Escrivaninha Bertolini Origens com Gavetas Grafite,Móveis,Bertolini,1203.25,https://www.lojaficticia.com.br/produto/escrivaninha-bertolini-origens-com-gavetas-grafite,ativo,220V,2024-10-24
2739,SKU-ELE-00940,Freezer Horizontal Mondial Turbo 534L Prata,Eletrodomésticos,Mondial,187.74,https://www.lojaficticia.com.br/produto/freezer-horizontal-mondial-turbo-534l-prata,ativo,220V,2024-01-14
3677,SKU-ESP-00278,"Cama Elástica Gallant Pro 1,40m Preto",Esporte e Lazer,Gallant,843.78,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-pro-1,40m-preto",ativo,Bivolt,2024-02-28
3620,SKU-ESP-00221,Esteira Elétrica Gallant Force até 16km/h Dobrável Grafite,Esporte e Lazer,Gallant,494.75,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-force-ate-16km-h-dobravel-grafite,ativo,Bivolt,2024-08-28
2608,SKU-ELE-00809,Aspirador de Pó Philco Smart 1200W,Eletrodomésticos,Philco,736.29,https://www.lojaficticia.com.br/produto/aspirador-de-po-philco-smart-1200w,ativo,220V,2024-07-04
4913,SKU-UTD-00214,Processador de Alimentos Philco PTV 800W,Utilidades Domésticas,Philco,464.18,https://www.lojaficticia.com.br/produto/processador-de-alimentos-philco-ptv-800w,ativo,Bivolt,2024-01-04
3258,SKU-TVA-00459,Projetor TCL P735 Full HD 3500 Lumens Branco,"TV, Áudio e Vídeo",TCL,1739.09,https://www.lojaficticia.com.br/produto/projetor-tcl-p735-full-hd-3500-lumens-branco,ativo,Bivolt,2024-03-15
3682,SKU-ESP-00283,Saco de Pancada Gallant Elite 120cm com Luvas Branco,Esporte e Lazer,Gallant,266.05,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-elite-120cm-com-luvas-branco,ativo,Bivolt,2024-11-30
5605,SKU-FER-00006,Serra Circular Bosch GSB de Bancada 1500W Inox,Ferramentas,Bosch,336.84,https://www.lojaficticia.com.br/produto/serra-circular-bosch-gsb-de-bancada-1500w-inox,ativo,Bivolt,2024-01-06
3000,SKU-TVA-00201,Home Theater Samsung Digital Inverter 5.1 1000W Cinza,"TV, Áudio e Vídeo",Samsung,2477.2,https://www.lojaficticia.com.br/produto/home-theater-samsung-digital-inverter-5.1-1000w-cinza,ativo,Bivolt,2024-03-02
3398,SKU-TVA-00599,Caixa de Som Bluetooth Multilaser Urban 30W Prata,"TV, Áudio e Vídeo",Multilaser,158.63,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-multilaser-urban-30w-prata,ativo,Bivolt,2024-06-21
2091,SKU-ELE-00292,Aspirador de Pó Electrolux Pure i9 1600W Cinza,Eletrodomésticos,Electrolux,1128.98,https://www.lojaficticia.com.br/produto/aspirador-de-po-electrolux-pure-i9-1600w-cinza,ativo,Bivolt,2024-09-22
5396,SKU-ILU-00197,Spot de Embutir Avant LED LED 5W,Iluminação,Avant,121.78,https://www.lojaficticia.com.br/produto/spot-de-embutir-avant-led-led-5w,ativo,Bivolt,2024-06-17
5901,SKU-FER-00302,Trena Vonder Super 3m,Ferramentas,Vonder,41.38,https://www.lojaficticia.com.br/produto/trena-vonder-super-3m,ativo,110V,2024-03-07
3382,SKU-TVA-00583,Fone de Ouvido Multilaser Urban Gamer com Microfone,"TV, Áudio e Vídeo",Multilaser,172.88,https://www.lojaficticia.com.br/produto/fone-de-ouvido-multilaser-urban-gamer-com-microfone,ativo,220V,2024-09-09
4640,SKU-MOV-00541,Guarda-Roupa Patrimar Master 6 Portas com Espelho Grafite,Móveis,Patrimar,2167.56,https://www.lojaficticia.com.br/produto/guarda-roupa-patrimar-master-6-portas-com-espelho-grafite,ativo,220V,2024-11-02
1423,SKU-CLI-00424,Purificador de Ar Midea Liva HEPA até 40m² Prata,Climatização,Midea,1220.57,https://www.lojaficticia.com.br/produto/purificador-de-ar-midea-liva-hepa-ate-40m2-prata,ativo,Bivolt,2024-04-25
1387,SKU-CLI-00388,Desumidificador Samsung Crystal 12L/dia Preto,Climatização,Samsung,4900.5,https://www.lojaficticia.com.br/produto/desumidificador-samsung-crystal-12l-dia-preto,ativo,110V,2024-07-02
3828,SKU-ESP-00429,Esteira Elétrica Gallant Combat Profissional até 20km/h Cinza,Esporte e Lazer,Gallant,261.26,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-combat-profissional-ate-20km-h-cinza,ativo,Bivolt,2024-08-20
1814,SKU-ELE-00015,Forno Elétrico Brastemp Frost Free 44L Prata,Eletrodomésticos,Brastemp,2282.95,https://www.lojaficticia.com.br/produto/forno-eletrico-brastemp-frost-free-44l-prata,ativo,220V,2024-03-10
4817,SKU-UTD-00118,Panela Elétrica de Pressão Britânia Mega 4L Preto,Utilidades Domésticas,Britânia,291.53,https://www.lojaficticia.com.br/produto/panela-eletrica-de-pressao-britania-mega-4l-preto,ativo,220V,2024-05-28
2076,SKU-ELE-00277,Freezer Horizontal Electrolux Premium Care 534L Branco,Eletrodomésticos,Electrolux,2302.14,https://www.lojaficticia.com.br/produto/freezer-horizontal-electrolux-premium-care-534l-branco,ativo,110V,2024-09-12
3126,SKU-TVA-00327,Soundbar LG NeoChef 500W 5.1 Cinza,"TV, Áudio e Vídeo",LG,3434.24,https://www.lojaficticia.com.br/produto/soundbar-lg-neochef-500w-5.1-cinza,ativo,110V,2024-05-04
1432,SKU-CLI-00433,Ar Condicionado Split Midea Vizi 12000 BTUs Quente/Frio,Climatização,Midea,1408.05,https://www.lojaficticia.com.br/produto/ar-condicionado-split-midea-vizi-12000-btus-quente-frio,ativo,110V,2024-07-07
2176,SKU-ELE-00377,Lava-Louças Consul Multi Ar 14 Serviços Prata,Eletrodomésticos,Consul,769.98,https://www.lojaficticia.com.br/produto/lava-loucas-consul-multi-ar-14-servicos-prata,ativo,Bivolt,2024-11-26
3902,SKU-ESP-00503,Banco de Supino Gallant Pro Inclinado Cinza,Esporte e Lazer,Gallant,651.65,https://www.lojaficticia.com.br/produto/banco-de-supino-gallant-pro-inclinado-cinza,ativo,220V,2024-05-12
5852,SKU-FER-00253,Trena Tramontina Master 5m,Ferramentas,Tramontina,169.29,https://www.lojaficticia.com.br/produto/trena-tramontina-master-5m,ativo,220V,2024-07-04
4496,SKU-MOV-00397,Mesa de Jantar Caemmun Lord 4 Cadeiras Cinza,Móveis,Caemmun,1103.65,https://www.lojaficticia.com.br/produto/mesa-de-jantar-caemmun-lord-4-cadeiras-cinza,ativo,220V,2024-05-16
5547,SKU-ILU-00348,Luminária de Mesa Tramontina Smart com Carregador Wireless Preto,Iluminação,Tramontina,241.74,https://www.lojaficticia.com.br/produto/luminaria-de-mesa-tramontina-smart-com-carregador-wireless-preto,ativo,220V,2024-02-22
5104,SKU-UTD-00405,Processador de Alimentos Cadence Gourmet 800W Prata,Utilidades Domésticas,Cadence,135.95,https://www.lojaficticia.com.br/produto/processador-de-alimentos-cadence-gourmet-800w-prata,ativo,110V,2024-10-12
1372,SKU-CLI-00373,Ar Condicionado Split Samsung Digital Inverter 18000 BTUs Frio,Climatização,Samsung,4510.88,https://www.lojaficticia.com.br/produto/ar-condicionado-split-samsung-digital-inverter-18000-btus-frio,ativo,110V,2024-04-21
5927,SKU-FER-00328,"Esmerilhadeira Stanley Pro 4 1/2"" 850W Cinza",Ferramentas,Stanley,239.24,"https://www.lojaficticia.com.br/produto/esmerilhadeira-stanley-pro-4-1-2""-850w-cinza",ativo,110V,2024-09-05
4097,SKU-ESP-00698,Mesa de Ping Pong Nautika Camping Oficial 25mm Grafite,Esporte e Lazer,Nautika,176.26,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-nautika-camping-oficial-25mm-grafite,ativo,110V,2024-09-18
1723,SKU-CLI-00724,Ventilador de Torre Springer Air Plus Silencioso Branco,Climatização,Springer,1285.62,https://www.lojaficticia.com.br/produto/ventilador-de-torre-springer-air-plus-silencioso-branco,ativo,110V,2024-04-02
5585,SKU-ILU-00386,Luminária de Piso Stella EVO Tripé Cinza,Iluminação,Stella,64.87,https://www.lojaficticia.com.br/produto/luminaria-de-piso-stella-evo-tripe-cinza,ativo,110V,2024-09-21
2521,SKU-ELE-00722,Freezer Vertical Panasonic Econavi 246L Inox,Eletrodomésticos,Panasonic,1156.95,https://www.lojaficticia.com.br/produto/freezer-vertical-panasonic-econavi-246l-inox,ativo,110V,2024-06-16
3017,SKU-TVA-00218,Home Theater Samsung EcoBubble 5.1 1000W Cinza,"TV, Áudio e Vídeo",Samsung,2521.34,https://www.lojaficticia.com.br/produto/home-theater-samsung-ecobubble-5.1-1000w-cinza,ativo,Bivolt,2024-04-22
1867,SKU-ELE-00068,Forno Elétrico Brastemp Frost Free 44L Preto,Eletrodomésticos,Brastemp,3104.35,https://www.lojaficticia.com.br/produto/forno-eletrico-brastemp-frost-free-44l-preto,ativo,Bivolt,2024-02-17
3632,SKU-ESP-00233,Saco de Pancada Gallant Elite 100cm Grafite,Esporte e Lazer,Gallant,1453.51,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-elite-100cm-grafite,ativo,110V,2024-05-24
3361,SKU-TVA-00562,Fone de Ouvido Philips Walita Gamer com Microfone Inox,"TV, Áudio e Vídeo",Philips,633.7,https://www.lojaficticia.com.br/produto/fone-de-ouvido-philips-walita-gamer-com-microfone-inox,ativo,Bivolt,2024-05-14
3675,SKU-ESP-00276,"Cama Elástica Gallant Force 2,00m Prata",Esporte e Lazer,Gallant,427.98,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-force-2,00m-prata",ativo,220V,2024-03-11
3009,SKU-TVA-00210,Soundbar Samsung Digital Inverter 180W Branco,"TV, Áudio e Vídeo",Samsung,6432.99,https://www.lojaficticia.com.br/produto/soundbar-samsung-digital-inverter-180w-branco,ativo,110V,2024-03-11
2223,SKU-ELE-00424,Forno Elétrico Consul Multi Ar 50L,Eletrodomésticos,Consul,1806.26,https://www.lojaficticia.com.br/produto/forno-eletrico-consul-multi-ar-50l,ativo,110V,2024-08-11
5808,SKU-FER-00209,"Esmerilhadeira Tramontina Profissional 4 1/2"" 850W Grafite",Ferramentas,Tramontina,249.12,"https://www.lojaficticia.com.br/produto/esmerilhadeira-tramontina-profissional-4-1-2""-850w-grafite",ativo,110V,2024-10-23
1285,SKU-CLI-00286,Aquecedor Elétrico Samsung Crystal Mica 1200W Prata,Climatização,Samsung,2225.89,https://www.lojaficticia.com.br/produto/aquecedor-eletrico-samsung-crystal-mica-1200w-prata,ativo,110V,2024-10-08
5878,SKU-FER-00279,Nível a Laser Vonder Plus 20m Linhas Cruzadas Branco,Ferramentas,Vonder,326.85,https://www.lojaficticia.com.br/produto/nivel-a-laser-vonder-plus-20m-linhas-cruzadas-branco,ativo,220V,2024-07-09
1582,SKU-CLI-00583,Ventilador de Torre Philco Hit com Controle Remoto Preto,Climatização,Philco,1719.78,https://www.lojaficticia.com.br/produto/ventilador-de-torre-philco-hit-com-controle-remoto-preto,ativo,110V,2024-05-29
1004,SKU-CLI-00005,Ventilador de Coluna LG NeoChef 40cm Preto,Climatização,LG,2873.52,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-lg-neochef-40cm-preto,ativo,Bivolt,2024-04-11
1568,SKU-CLI-00569,Cortina de Ar Elgin Eco Plus 90cm Grafite,Climatização,Elgin,2028.06,https://www.lojaficticia.com.br/produto/cortina-de-ar-elgin-eco-plus-90cm-grafite,ativo,110V,2024-01-20
